,date,state,cases,newcases,deaths,newdeaths
18665,2020-08-11,Utah,44836,349.0,350,4.0
18666,2020-08-12,Utah,45181,345.0,355,5.0
18667,2020-08-13,Utah,45537,356.0,358,3.0
18668,2020-08-14,Utah,46048,511.0,362,4.0
18669,2020-08-15,Utah,46413,365.0,364,2.0
18670,2020-08-16,Utah,46652,239.0,364,0.0
18671,2020-08-17,Utah,46936,284.0,366,2.0
18672,2020-08-18,Utah,47285,349.0,372,6.0
18673,2020-08-19,Utah,47647,362.0,379,7.0
18674,2020-08-20,Utah,48103,456.0,384,5.0
18675,2020-08-21,Utah,48616,513.0,385,1.0
18676,2020-08-22,Utah,48950,334.0,387,2.0
18677,2020-08-23,Utah,49125,175.0,387,0.0
18678,2020-08-24,Utah,49451,326.0,391,4.0
18679,2020-08-25,Utah,49870,419.0,398,7.0
18680,2020-08-26,Utah,50298,428.0,404,6.0
18681,2020-08-27,Utah,50668,370.0,404,0.0
18682,2020-08-28,Utah,51071,403.0,408,4.0
18683,2020-08-29,Utah,51486,415.0,408,0.0
18684,2020-08-30,Utah,51854,368.0,408,0.0
18685,2020-08-31,Utah,52166,312.0,409,1.0
18686,2020-09-01,Utah,52505,339.0,410,1.0
18687,2020-09-02,Utah,52950,445.0,414,4.0
18688,2020-09-03,Utah,53412,462.0,416,2.0
18689,2020-09-04,Utah,53940,528.0,420,4.0
18690,2020-09-05,Utah,54364,424.0,421,1.0
18691,2020-09-06,Utah,54660,296.0,423,2.0
18692,2020-09-07,Utah,55052,392.0,424,1.0
18693,2020-09-08,Utah,55424,372.0,426,2.0
18694,2020-09-09,Utah,55730,306.0,428,2.0
18695,2020-09-10,Utah,56182,452.0,431,3.0
18696,2020-09-11,Utah,56789,607.0,433,2.0
18697,2020-09-12,Utah,57276,487.0,434,1.0
18698,2020-09-13,Utah,57892,616.0,434,0.0
18699,2020-09-14,Utah,58451,559.0,436,2.0
18700,2020-09-15,Utah,59017,566.0,436,0.0
18701,2020-09-16,Utah,59770,753.0,437,1.0
18702,2020-09-17,Utah,60662,892.0,437,0.0
18703,2020-09-18,Utah,61786,1124.0,437,0.0
18704,2020-09-19,Utah,62893,1107.0,440,3.0
18705,2020-09-20,Utah,63774,881.0,440,0.0
18706,2020-09-21,Utah,64404,630.0,441,1.0
18707,2020-09-22,Utah,65058,654.0,443,2.0
18708,2020-09-23,Utah,65948,890.0,444,1.0
18709,2020-09-24,Utah,67167,1219.0,444,0.0
18710,2020-09-25,Utah,68537,1370.0,448,4.0
18711,2020-09-26,Utah,69556,1019.0,448,0.0
18712,2020-09-27,Utah,70616,1060.0,453,5.0
18713,2020-09-28,Utah,71442,826.0,453,0.0
18714,2020-09-29,Utah,72136,694.0,457,4.0
18715,2020-09-30,Utah,73053,917.0,460,3.0
18716,2020-10-01,Utah,74099,1046.0,460,0.0
18717,2020-10-02,Utah,75175,1076.0,474,14.0
18718,2020-10-03,Utah,76231,1056.0,476,2.0
18719,2020-10-04,Utah,77618,1387.0,478,2.0
18720,2020-10-05,Utah,78733,1115.0,483,5.0
18721,2020-10-06,Utah,79449,716.0,489,6.0
18722,2020-10-07,Utah,80522,1073.0,499,10.0
18723,2020-10-08,Utah,81975,1453.0,504,5.0
18724,2020-10-09,Utah,83307,1332.0,508,4.0
18725,2020-10-10,Utah,84697,1390.0,512,4.0
18726,2020-10-11,Utah,85844,1147.0,518,6.0
18727,2020-10-12,Utah,86879,1035.0,524,6.0
18728,2020-10-13,Utah,87825,946.0,524,0.0
18729,2020-10-14,Utah,89018,1193.0,529,5.0
18730,2020-10-15,Utah,90488,1470.0,531,2.0
18731,2020-10-16,Utah,91966,1478.0,539,8.0
18732,2020-10-17,Utah,93297,1331.0,541,2.0
18733,2020-10-18,Utah,94394,1097.0,544,3.0
18734,2020-10-19,Utah,95572,1178.0,547,3.0
18735,2020-10-20,Utah,96643,1071.0,552,5.0
18736,2020-10-21,Utah,98037,1394.0,558,6.0
18737,2020-10-22,Utah,99563,1526.0,563,5.0
18738,2020-10-23,Utah,101574,2011.0,567,4.0
18739,2020-10-24,Utah,103137,1563.0,568,1.0
18740,2020-10-25,Utah,105053,1916.0,572,4.0
18741,2020-10-26,Utah,106083,1030.0,575,3.0
18742,2020-10-27,Utah,107246,1163.0,579,4.0
18743,2020-10-28,Utah,108863,1617.0,588,9.0
18744,2020-10-29,Utah,110666,1803.0,598,10.0
18745,2020-10-30,Utah,112932,2266.0,601,3.0
18746,2020-10-31,Utah,114670,1738.0,604,3.0
18747,2020-11-01,Utah,116510,1840.0,614,10.0
18748,2020-11-02,Utah,117767,1257.0,614,0.0
18749,2020-11-03,Utah,119375,1608.0,620,6.0
18750,2020-11-04,Utah,121563,2188.0,625,5.0
18751,2020-11-05,Utah,124366,2803.0,632,7.0
18752,2020-11-06,Utah,127294,2928.0,649,17.0
18753,2020-11-07,Utah,130238,2944.0,658,9.0
18754,2020-11-08,Utah,132621,2383.0,659,1.0
18755,2020-11-09,Utah,134868,2247.0,661,2.0
18756,2020-11-10,Utah,137523,2655.0,672,11.0
18757,2020-11-11,Utah,139815,2292.0,678,6.0
18758,2020-11-12,Utah,143639,3824.0,689,11.0
18759,2020-11-13,Utah,146155,2516.0,703,14.0
18760,2020-11-14,Utah,151141,4986.0,712,9.0
18761,2020-11-15,Utah,153808,2667.0,718,6.0
18762,2020-11-16,Utah,155779,1971.0,725,7.0
18763,2020-11-17,Utah,159006,3227.0,734,9.0
18764,2020-11-18,Utah,162091,3085.0,742,8.0
18765,2020-11-19,Utah,166040,3949.0,758,16.0
18766,2020-11-20,Utah,170644,4604.0,776,18.0
18767,2020-11-21,Utah,173987,3343.0,789,13.0
18768,2020-11-22,Utah,177176,3189.0,793,4.0
18769,2020-11-23,Utah,179420,2244.0,799,6.0
18770,2020-11-24,Utah,182121,2701.0,810,11.0
18771,2020-11-25,Utah,183960,1839.0,834,24.0
18772,2020-11-26,Utah,184382,422.0,834,0.0
18773,2020-11-27,Utah,190044,5662.0,849,15.0
18774,2020-11-28,Utah,192087,2043.0,863,14.0
18775,2020-11-29,Utah,193809,1722.0,868,5.0
18776,2020-11-30,Utah,195744,1935.0,871,3.0
18777,2020-12-01,Utah,198260,2516.0,890,19.0
18778,2020-12-02,Utah,202220,3960.0,906,16.0
18779,2020-12-03,Utah,206255,4035.0,918,12.0
18780,2020-12-04,Utah,209258,3003.0,926,8.0
18781,2020-12-05,Utah,212844,3586.0,939,13.0
18782,2020-12-06,Utah,215407,2563.0,939,0.0
18783,2020-12-07,Utah,217638,2231.0,949,10.0
18784,2020-12-08,Utah,219971,2333.0,972,23.0
18785,2020-12-09,Utah,222545,2574.0,995,23.0
18786,2020-12-10,Utah,225946,3401.0,1016,21.0
18787,2020-12-11,Utah,228146,2200.0,1027,11.0
18788,2020-12-12,Utah,231821,3675.0,1039,12.0
18789,2020-12-13,Utah,233904,2083.0,1055,16.0
18790,2020-12-14,Utah,235872,1968.0,1065,10.0
18791,2020-12-15,Utah,237787,1915.0,1078,13.0
18792,2020-12-16,Utah,240715,2928.0,1102,24.0
18793,2020-12-17,Utah,243918,3203.0,1126,24.0
18794,2020-12-18,Utah,246562,2644.0,1140,14.0
18795,2020-12-19,Utah,248970,2408.0,1148,8.0
18796,2020-12-20,Utah,250964,1994.0,1155,7.0
18797,2020-12-21,Utah,252783,1819.0,1163,8.0
18798,2020-12-22,Utah,255085,2302.0,1175,12.0
18799,2020-12-23,Utah,257697,2612.0,1196,21.0
18800,2020-12-24,Utah,260589,2892.0,1205,9.0
18801,2020-12-25,Utah,260589,0.0,1205,0.0
18802,2020-12-26,Utah,264078,3489.0,1212,7.0
18803,2020-12-27,Utah,264874,796.0,1214,2.0
18804,2020-12-28,Utah,266590,1716.0,1223,9.0
18805,2020-12-29,Utah,269326,2736.0,1238,15.0
18806,2020-12-30,Utah,271940,2614.0,1259,21.0
18807,2020-12-31,Utah,276612,4672.0,1270,11.0
18808,2021-01-01,Utah,276612,0.0,1273,3.0
18809,2021-01-02,Utah,281747,5135.0,1294,21.0
18810,2021-01-03,Utah,283473,1726.0,1301,7.0
18811,2021-01-04,Utah,285633,2160.0,1307,6.0
18812,2021-01-05,Utah,288951,3318.0,1314,7.0
18813,2021-01-06,Utah,292720,3769.0,1333,19.0
18814,2021-01-07,Utah,297317,4597.0,1362,29.0
18815,2021-01-08,Utah,301110,3793.0,1383,21.0
18816,2021-01-09,Utah,303723,2613.0,1392,9.0
18817,2021-01-10,Utah,305999,2276.0,1393,1.0
18818,2021-01-11,Utah,307502,1503.0,1400,7.0
18819,2021-01-12,Utah,309629,2127.0,1422,22.0
18820,2021-01-13,Utah,314817,5188.0,1449,27.0
18821,2021-01-14,Utah,317559,2742.0,1461,12.0
18822,2021-01-15,Utah,320175,2616.0,1475,14.0
18823,2021-01-16,Utah,322252,2077.0,1486,11.0
18824,2021-01-17,Utah,323837,1585.0,1493,7.0
18825,2021-01-18,Utah,324919,1082.0,1500,7.0
18826,2021-01-19,Utah,326221,1302.0,1507,7.0
18827,2021-01-20,Utah,328380,2159.0,1518,11.0
18828,2021-01-21,Utah,330469,2089.0,1548,30.0
18829,2021-01-22,Utah,333118,2649.0,1571,23.0
18830,2021-01-23,Utah,334889,1771.0,1582,11.0
18831,2021-01-24,Utah,336405,1516.0,1595,13.0
18832,2021-01-25,Utah,337269,864.0,1599,4.0
18833,2021-01-26,Utah,338675,1406.0,1614,15.0
18834,2021-01-27,Utah,340684,2009.0,1620,6.0
18835,2021-01-28,Utah,342445,1761.0,1620,0.0
18836,2021-01-29,Utah,343962,1517.0,1656,36.0
18837,2021-01-30,Utah,345430,1468.0,1664,8.0
18838,2021-01-31,Utah,346624,1194.0,1665,1.0
18839,2021-02-01,Utah,347210,586.0,1669,4.0
18840,2021-02-02,Utah,348409,1199.0,1687,18.0
18841,2021-02-03,Utah,350000,1591.0,1699,12.0
18842,2021-02-04,Utah,351273,1273.0,1711,12.0
18843,2021-02-05,Utah,352489,1216.0,1729,18.0
18844,2021-02-06,Utah,353700,1211.0,1733,4.0
18845,2021-02-07,Utah,354608,908.0,1736,3.0
18846,2021-02-08,Utah,355122,514.0,1739,3.0
18847,2021-02-09,Utah,356040,918.0,1748,9.0
18848,2021-02-10,Utah,357339,1299.0,1766,18.0
18849,2021-02-11,Utah,358581,1242.0,1776,10.0
18850,2021-02-12,Utah,359641,1060.0,1786,10.0
18851,2021-02-13,Utah,360642,1001.0,1790,4.0
18852,2021-02-14,Utah,361353,711.0,1794,4.0
18853,2021-02-15,Utah,361815,462.0,1796,2.0
18854,2021-02-16,Utah,362406,591.0,1797,1.0
18855,2021-02-17,Utah,363306,900.0,1806,9.0
18856,2021-02-18,Utah,364457,1151.0,1813,7.0
18857,2021-02-19,Utah,365314,857.0,1834,21.0
18858,2021-02-20,Utah,366091,777.0,1842,8.0
18859,2021-02-21,Utah,366792,701.0,1852,10.0
18860,2021-02-22,Utah,367130,338.0,1853,1.0
18861,2021-02-23,Utah,367846,716.0,1865,12.0
18862,2021-02-24,Utah,368658,812.0,1879,14.0
18863,2021-02-25,Utah,369490,832.0,1890,11.0
18864,2021-02-26,Utah,370140,650.0,1907,17.0
18865,2021-02-27,Utah,370826,686.0,1929,22.0
18866,2021-02-28,Utah,371291,465.0,1935,6.0
18867,2021-03-01,Utah,371548,257.0,1940,5.0
18868,2021-03-02,Utah,372035,487.0,1949,9.0
18869,2021-03-03,Utah,372764,729.0,1955,6.0
18870,2021-03-04,Utah,373319,555.0,1965,10.0
18871,2021-03-05,Utah,373924,605.0,1970,5.0
18872,2021-03-06,Utah,374494,570.0,1975,5.0
18873,2021-03-07,Utah,374906,412.0,1976,1.0
18874,2021-03-08,Utah,375165,259.0,1977,1.0
18875,2021-03-09,Utah,375725,560.0,1990,13.0
18876,2021-03-10,Utah,376384,659.0,1992,2.0
18877,2021-03-11,Utah,377031,647.0,2015,23.0
18878,2021-03-12,Utah,377550,519.0,2017,2.0
18879,2021-03-13,Utah,378041,491.0,2021,4.0
18880,2021-03-14,Utah,378437,396.0,2027,6.0
18881,2021-03-15,Utah,378658,221.0,2027,0.0
18882,2021-03-16,Utah,379139,481.0,2032,5.0
18883,2021-03-17,Utah,379838,699.0,2037,5.0
18884,2021-03-18,Utah,380398,560.0,2041,4.0
18885,2021-03-19,Utah,380844,446.0,2058,17.0
18886,2021-03-20,Utah,381311,467.0,2060,2.0
18887,2021-03-21,Utah,381687,376.0,2062,2.0
18888,2021-03-22,Utah,381846,159.0,2062,0.0
18889,2021-03-23,Utah,382229,383.0,2077,15.0
18890,2021-03-24,Utah,382791,562.0,2082,5.0
18891,2021-03-25,Utah,383260,469.0,2089,7.0
18892,2021-03-26,Utah,383771,511.0,2091,2.0
18893,2021-03-27,Utah,384231,460.0,2101,10.0
18894,2021-03-28,Utah,384621,390.0,2114,13.0
18895,2021-03-29,Utah,384815,194.0,2114,0.0
18896,2021-03-30,Utah,385186,371.0,2118,4.0
18897,2021-03-31,Utah,385700,514.0,2122,4.0
18898,2020-03-07,Vermont,1,,0,
18899,2020-03-08,Vermont,1,0.0,0,0.0
18900,2020-03-09,Vermont,1,0.0,0,0.0
18901,2020-03-10,Vermont,1,0.0,0,0.0
18902,2020-03-11,Vermont,2,1.0,0,0.0
18903,2020-03-12,Vermont,2,0.0,0,0.0
18904,2020-03-13,Vermont,2,0.0,0,0.0
18905,2020-03-14,Vermont,5,3.0,0,0.0
18906,2020-03-15,Vermont,8,3.0,0,0.0
18907,2020-03-16,Vermont,12,4.0,0,0.0
18908,2020-03-17,Vermont,14,2.0,0,0.0
18909,2020-03-18,Vermont,19,5.0,0,0.0
18910,2020-03-19,Vermont,22,3.0,2,2.0
18911,2020-03-20,Vermont,29,7.0,2,0.0
18912,2020-03-21,Vermont,49,20.0,2,0.0
18913,2020-03-22,Vermont,52,3.0,2,0.0
18914,2020-03-23,Vermont,75,23.0,2,0.0
18915,2020-03-24,Vermont,95,20.0,7,5.0
18916,2020-03-25,Vermont,123,28.0,8,1.0
18917,2020-03-26,Vermont,158,35.0,9,1.0
18918,2020-03-27,Vermont,184,26.0,10,1.0
18919,2020-03-28,Vermont,211,27.0,12,2.0
18920,2020-03-29,Vermont,235,24.0,12,0.0
18921,2020-03-30,Vermont,256,21.0,12,0.0
18922,2020-03-31,Vermont,293,37.0,13,1.0
18923,2020-04-01,Vermont,321,28.0,16,3.0
18924,2020-04-02,Vermont,338,17.0,17,1.0
18925,2020-04-03,Vermont,389,51.0,17,0.0
18926,2020-04-04,Vermont,461,72.0,20,3.0
18927,2020-04-05,Vermont,512,51.0,22,2.0
18928,2020-04-06,Vermont,543,31.0,23,1.0
18929,2020-04-07,Vermont,575,32.0,23,0.0
18930,2020-04-08,Vermont,605,30.0,23,0.0
18931,2020-04-09,Vermont,628,23.0,23,0.0
18932,2020-04-10,Vermont,679,51.0,24,1.0
18933,2020-04-11,Vermont,711,32.0,24,0.0
18934,2020-04-12,Vermont,727,16.0,26,2.0
18935,2020-04-13,Vermont,748,21.0,27,1.0
18936,2020-04-14,Vermont,752,4.0,28,1.0
18937,2020-04-15,Vermont,759,7.0,29,1.0
18938,2020-04-16,Vermont,768,9.0,34,5.0
18939,2020-04-17,Vermont,779,11.0,34,0.0
18940,2020-04-18,Vermont,803,24.0,36,2.0
18941,2020-04-19,Vermont,812,9.0,36,0.0
18942,2020-04-20,Vermont,816,4.0,37,1.0
18943,2020-04-21,Vermont,818,2.0,39,2.0
18944,2020-04-22,Vermont,823,5.0,39,0.0
18945,2020-04-23,Vermont,825,2.0,42,3.0
18946,2020-04-24,Vermont,827,2.0,43,1.0
18947,2020-04-25,Vermont,843,16.0,45,2.0
18948,2020-04-26,Vermont,851,8.0,45,0.0
18949,2020-04-27,Vermont,855,4.0,46,1.0
18950,2020-04-28,Vermont,862,7.0,46,0.0
18951,2020-04-29,Vermont,862,0.0,46,0.0
18952,2020-04-30,Vermont,866,4.0,48,2.0
18953,2020-05-01,Vermont,879,13.0,49,1.0
18954,2020-05-02,Vermont,886,7.0,50,1.0
18955,2020-05-03,Vermont,897,11.0,52,2.0
18956,2020-05-04,Vermont,902,5.0,52,0.0
18957,2020-05-05,Vermont,907,5.0,52,0.0
18958,2020-05-06,Vermont,908,1.0,52,0.0
18959,2020-05-07,Vermont,916,8.0,53,1.0
18960,2020-05-08,Vermont,919,3.0,53,0.0
18961,2020-05-09,Vermont,921,2.0,53,0.0
18962,2020-05-10,Vermont,926,5.0,53,0.0
18963,2020-05-11,Vermont,926,0.0,53,0.0
18964,2020-05-12,Vermont,927,1.0,53,0.0
18965,2020-05-13,Vermont,929,2.0,53,0.0
18966,2020-05-14,Vermont,932,3.0,53,0.0
18967,2020-05-15,Vermont,933,1.0,53,0.0
18968,2020-05-16,Vermont,934,1.0,53,0.0
18969,2020-05-17,Vermont,940,6.0,54,1.0
18970,2020-05-18,Vermont,940,0.0,54,0.0
18971,2020-05-19,Vermont,944,4.0,54,0.0
18972,2020-05-20,Vermont,944,0.0,54,0.0
18973,2020-05-21,Vermont,950,6.0,54,0.0
18974,2020-05-22,Vermont,952,2.0,54,0.0
18975,2020-05-23,Vermont,954,2.0,54,0.0
18976,2020-05-24,Vermont,956,2.0,54,0.0
18977,2020-05-25,Vermont,962,6.0,54,0.0
18978,2020-05-26,Vermont,967,5.0,54,0.0
18979,2020-05-27,Vermont,971,4.0,54,0.0
18980,2020-05-28,Vermont,974,3.0,55,1.0
18981,2020-05-29,Vermont,975,1.0,55,0.0
18982,2020-05-30,Vermont,977,2.0,55,0.0
18983,2020-05-31,Vermont,981,4.0,55,0.0
18984,2020-06-01,Vermont,983,2.0,55,0.0
18985,2020-06-02,Vermont,988,5.0,55,0.0
18986,2020-06-03,Vermont,990,2.0,55,0.0
18987,2020-06-04,Vermont,1026,36.0,55,0.0
18988,2020-06-05,Vermont,1027,1.0,55,0.0
18989,2020-06-06,Vermont,1046,19.0,55,0.0
18990,2020-06-07,Vermont,1063,17.0,55,0.0
18991,2020-06-08,Vermont,1075,12.0,55,0.0
18992,2020-06-09,Vermont,1084,9.0,55,0.0
18993,2020-06-10,Vermont,1095,11.0,55,0.0
18994,2020-06-11,Vermont,1110,15.0,55,0.0
18995,2020-06-12,Vermont,1119,9.0,55,0.0
18996,2020-06-13,Vermont,1125,6.0,55,0.0
18997,2020-06-14,Vermont,1127,2.0,55,0.0
18998,2020-06-15,Vermont,1130,3.0,55,0.0
18999,2020-06-16,Vermont,1130,0.0,55,0.0
19000,2020-06-17,Vermont,1130,0.0,55,0.0
19001,2020-06-18,Vermont,1135,5.0,56,1.0
19002,2020-06-19,Vermont,1144,9.0,56,0.0
19003,2020-06-20,Vermont,1147,3.0,56,0.0
19004,2020-06-21,Vermont,1159,12.0,56,0.0
19005,2020-06-22,Vermont,1163,4.0,56,0.0
19006,2020-06-23,Vermont,1164,1.0,56,0.0
19007,2020-06-24,Vermont,1184,20.0,56,0.0
19008,2020-06-25,Vermont,1191,7.0,56,0.0
19009,2020-06-26,Vermont,1198,7.0,56,0.0
19010,2020-06-27,Vermont,1200,2.0,56,0.0
19011,2020-06-28,Vermont,1202,2.0,56,0.0
19012,2020-06-29,Vermont,1208,6.0,56,0.0
19013,2020-06-30,Vermont,1208,0.0,56,0.0
19014,2020-07-01,Vermont,1210,2.0,56,0.0
19015,2020-07-02,Vermont,1227,17.0,56,0.0
19016,2020-07-03,Vermont,1236,9.0,56,0.0
19017,2020-07-04,Vermont,1238,2.0,56,0.0
19018,2020-07-05,Vermont,1249,11.0,56,0.0
19019,2020-07-06,Vermont,1251,2.0,56,0.0
19020,2020-07-07,Vermont,1254,3.0,56,0.0
19021,2020-07-08,Vermont,1256,2.0,56,0.0
19022,2020-07-09,Vermont,1272,16.0,56,0.0
19023,2020-07-10,Vermont,1277,5.0,56,0.0
19024,2020-07-11,Vermont,1283,6.0,56,0.0
19025,2020-07-12,Vermont,1296,13.0,56,0.0
19026,2020-07-13,Vermont,1301,5.0,56,0.0
19027,2020-07-14,Vermont,1305,4.0,56,0.0
19028,2020-07-15,Vermont,1318,13.0,56,0.0
19029,2020-07-16,Vermont,1325,7.0,56,0.0
19030,2020-07-17,Vermont,1334,9.0,56,0.0
19031,2020-07-18,Vermont,1338,4.0,56,0.0
19032,2020-07-19,Vermont,1350,12.0,56,0.0
19033,2020-07-20,Vermont,1360,10.0,56,0.0
19034,2020-07-21,Vermont,1366,6.0,56,0.0
19035,2020-07-22,Vermont,1366,0.0,56,0.0
19036,2020-07-23,Vermont,1377,11.0,56,0.0
19037,2020-07-24,Vermont,1385,8.0,56,0.0
19038,2020-07-25,Vermont,1396,11.0,56,0.0
19039,2020-07-26,Vermont,1400,4.0,56,0.0
19040,2020-07-27,Vermont,1402,2.0,56,0.0
19041,2020-07-28,Vermont,1405,3.0,56,0.0
19042,2020-07-29,Vermont,1406,1.0,56,0.0
19043,2020-07-30,Vermont,1407,1.0,57,1.0
19044,2020-07-31,Vermont,1414,7.0,57,0.0
19045,2020-08-01,Vermont,1421,7.0,57,0.0
19046,2020-08-02,Vermont,1426,5.0,57,0.0
19047,2020-08-03,Vermont,1427,1.0,57,0.0
19048,2020-08-04,Vermont,1431,4.0,57,0.0
19049,2020-08-05,Vermont,1436,5.0,57,0.0
19050,2020-08-06,Vermont,1445,9.0,58,1.0
19051,2020-08-07,Vermont,1448,3.0,58,0.0
19052,2020-08-08,Vermont,1454,6.0,58,0.0
19053,2020-08-09,Vermont,1459,5.0,58,0.0
19054,2020-08-10,Vermont,1462,3.0,58,0.0
19055,2020-08-11,Vermont,1472,10.0,58,0.0
19056,2020-08-12,Vermont,1478,6.0,58,0.0
19057,2020-08-13,Vermont,1484,6.0,58,0.0
19058,2020-08-14,Vermont,1501,17.0,58,0.0
19059,2020-08-15,Vermont,1509,8.0,58,0.0
19060,2020-08-16,Vermont,1515,6.0,58,0.0
19061,2020-08-17,Vermont,1527,12.0,58,0.0
19062,2020-08-18,Vermont,1530,3.0,58,0.0
19063,2020-08-19,Vermont,1533,3.0,58,0.0
19064,2020-08-20,Vermont,1537,4.0,58,0.0
19065,2020-08-21,Vermont,1541,4.0,58,0.0
19066,2020-08-22,Vermont,1553,12.0,58,0.0
19067,2020-08-23,Vermont,1557,4.0,58,0.0
19068,2020-08-24,Vermont,1566,9.0,58,0.0
19069,2020-08-25,Vermont,1572,6.0,58,0.0
19070,2020-08-26,Vermont,1577,5.0,58,0.0
19071,2020-08-27,Vermont,1586,9.0,58,0.0
19072,2020-08-28,Vermont,1589,3.0,58,0.0
19073,2020-08-29,Vermont,1605,16.0,58,0.0
19074,2020-08-30,Vermont,1616,11.0,58,0.0
19075,2020-08-31,Vermont,1624,8.0,58,0.0
19076,2020-09-01,Vermont,1635,11.0,58,0.0
19077,2020-09-02,Vermont,1637,2.0,58,0.0
19078,2020-09-03,Vermont,1637,0.0,58,0.0
19079,2020-09-04,Vermont,1642,5.0,58,0.0
19080,2020-09-05,Vermont,1647,5.0,58,0.0
19081,2020-09-06,Vermont,1648,1.0,58,0.0
19082,2020-09-07,Vermont,1651,3.0,58,0.0
19083,2020-09-08,Vermont,1654,3.0,58,0.0
19084,2020-09-09,Vermont,1656,2.0,58,0.0
19085,2020-09-10,Vermont,1661,5.0,58,0.0
19086,2020-09-11,Vermont,1668,7.0,58,0.0
19087,2020-09-12,Vermont,1677,9.0,58,0.0
19088,2020-09-13,Vermont,1684,7.0,58,0.0
19089,2020-09-14,Vermont,1696,12.0,58,0.0
19090,2020-09-15,Vermont,1702,6.0,58,0.0
19091,2020-09-16,Vermont,1702,0.0,58,0.0
19092,2020-09-17,Vermont,1705,3.0,58,0.0
19093,2020-09-18,Vermont,1706,1.0,58,0.0
19094,2020-09-19,Vermont,1710,4.0,58,0.0
19095,2020-09-20,Vermont,1715,5.0,58,0.0
19096,2020-09-21,Vermont,1719,4.0,58,0.0
19097,2020-09-22,Vermont,1721,2.0,58,0.0
19098,2020-09-23,Vermont,1722,1.0,58,0.0
19099,2020-09-24,Vermont,1724,2.0,58,0.0
19100,2020-09-25,Vermont,1731,7.0,58,0.0
19101,2020-09-26,Vermont,1739,8.0,58,0.0
19102,2020-09-27,Vermont,1742,3.0,58,0.0
19103,2020-09-28,Vermont,1745,3.0,58,0.0
19104,2020-09-29,Vermont,1749,4.0,58,0.0
19105,2020-09-30,Vermont,1752,3.0,58,0.0
19106,2020-10-01,Vermont,1755,3.0,58,0.0
19107,2020-10-02,Vermont,1768,13.0,58,0.0
19108,2020-10-03,Vermont,1778,10.0,58,0.0
19109,2020-10-04,Vermont,1785,7.0,58,0.0
19110,2020-10-05,Vermont,1817,32.0,58,0.0
19111,2020-10-06,Vermont,1821,4.0,58,0.0
19112,2020-10-07,Vermont,1827,6.0,58,0.0
19113,2020-10-08,Vermont,1838,11.0,58,0.0
19114,2020-10-09,Vermont,1846,8.0,58,0.0
19115,2020-10-10,Vermont,1857,11.0,58,0.0
19116,2020-10-11,Vermont,1868,11.0,58,0.0
19117,2020-10-12,Vermont,1876,8.0,58,0.0
19118,2020-10-13,Vermont,1886,10.0,58,0.0
19119,2020-10-14,Vermont,1889,3.0,58,0.0
19120,2020-10-15,Vermont,1903,14.0,58,0.0
19121,2020-10-16,Vermont,1915,12.0,58,0.0
19122,2020-10-17,Vermont,1926,11.0,58,0.0
19123,2020-10-18,Vermont,1937,11.0,58,0.0
19124,2020-10-19,Vermont,1946,9.0,58,0.0
19125,2020-10-20,Vermont,1956,10.0,58,0.0
19126,2020-10-21,Vermont,1971,15.0,58,0.0
19127,2020-10-22,Vermont,1987,16.0,58,0.0
19128,2020-10-23,Vermont,2016,29.0,58,0.0
19129,2020-10-24,Vermont,2043,27.0,58,0.0
19130,2020-10-25,Vermont,2073,30.0,58,0.0
19131,2020-10-26,Vermont,2083,10.0,58,0.0
19132,2020-10-27,Vermont,2113,30.0,58,0.0
19133,2020-10-28,Vermont,2120,7.0,58,0.0
19134,2020-10-29,Vermont,2141,21.0,58,0.0
19135,2020-10-30,Vermont,2155,14.0,58,0.0
19136,2020-10-31,Vermont,2179,24.0,58,0.0
19137,2020-11-01,Vermont,2196,17.0,58,0.0
19138,2020-11-02,Vermont,2219,23.0,58,0.0
19139,2020-11-03,Vermont,2237,18.0,58,0.0
19140,2020-11-04,Vermont,2267,30.0,58,0.0
19141,2020-11-05,Vermont,2303,36.0,58,0.0
19142,2020-11-06,Vermont,2326,23.0,58,0.0
19143,2020-11-07,Vermont,2347,21.0,59,1.0
19144,2020-11-08,Vermont,2392,45.0,59,0.0
19145,2020-11-09,Vermont,2415,23.0,59,0.0
19146,2020-11-10,Vermont,2462,47.0,59,0.0
19147,2020-11-11,Vermont,2535,73.0,59,0.0
19148,2020-11-12,Vermont,2651,116.0,59,0.0
19149,2020-11-13,Vermont,2743,92.0,59,0.0
19150,2020-11-14,Vermont,2843,100.0,59,0.0
19151,2020-11-15,Vermont,2889,46.0,59,0.0
19152,2020-11-16,Vermont,3008,119.0,59,0.0
19153,2020-11-17,Vermont,3104,96.0,59,0.0
19154,2020-11-18,Vermont,3161,57.0,60,1.0
19155,2020-11-19,Vermont,3310,149.0,61,1.0
19156,2020-11-20,Vermont,3459,149.0,62,1.0
19157,2020-11-21,Vermont,3546,87.0,63,1.0
19158,2020-11-22,Vermont,3629,83.0,63,0.0
19159,2020-11-23,Vermont,3714,85.0,63,0.0
19160,2020-11-24,Vermont,3762,48.0,64,1.0
19161,2020-11-25,Vermont,3827,65.0,64,0.0
19162,2020-11-26,Vermont,3827,0.0,64,0.0
19163,2020-11-27,Vermont,4005,178.0,67,3.0
19164,2020-11-28,Vermont,4033,28.0,67,0.0
19165,2020-11-29,Vermont,4100,67.0,67,0.0
19166,2020-11-30,Vermont,4172,72.0,69,2.0
